fips_cntry,sat,year,count,sum,mean,stddev,min,max
MU,f15,2002,67627,711373,10.5190678279385,11.9387736227017,3,63
MV,f15,2002,114,900,7.89473684210526,6.49475958937129,4,49
MX,f15,2002,627062,6155385,9.81623029301728,11.406047126344,3,63
MY,f15,2002,85797,1142080,13.3114211452615,14.2969854149628,4,63
MZ,f15,2002,6017,54019,8.97772976566395,10.8311179234155,3,63
NC,f15,2002,2429,16762,6.90078221490325,8.9585544149808,3,63
NE,f15,2002,25,104,4.16,0.463033476111609,3,5
NF,f15,2002,44,257,5.84090909090909,1.74438295704425,3,9
NG,f15,2002,3007,24431,8.12470901230462,9.3705493214696,3,63
NH,f15,2002,495,4894,9.88686868686869,8.76513578596437,3,44
NI,f15,2002,106300,1344453,12.6477234242709,13.2960300411377,3,63
NL,f15,2002,66544,1638950,24.6295684058668,16.836209952799,4,63
NN,f15,2002,50,2810,56.2,6.64830805543787,34,62
NO,f15,2002,165291,2954869,17.8767688500886,13.3817874613743,5,63
NP,f15,2002,10471,78910,7.53605195301308,6.61193692516588,3,63
NR,f15,2002,26,277,10.6538461538462,2.90810945318707,5,15
NS,f15,2002,2649,28920,10.9173272933182,10.8800192406863,4,62
NU,f15,2002,10740,93483,8.70418994413408,9.59413428152671,3,63
NZ,f15,2002,37952,401915,10.5900874789207,12.3162099692511,3,63
OD,f15,2002,394,2658,6.74619289340102,2.51625138627568,4,18
PA,f15,2002,19740,221001,11.1955927051672,12.6509764242367,4,63
PC,f15,2002,0,0,0,0,0,0
PE,f15,2002,59591,552684,9.27462200667886,10.7571938360056,3,63
PK,f15,2002,347101,3262053,9.39799366754922,8.58907263913893,3,63
PL,f15,2002,465029,5315228,11.4298850179236,9.83734257870163,4,63
PM,f15,2002,10983,115295,10.4975871801876,11.4833136508078,4,63
PO,f15,2002,106169,1477160,13.9132891898765,14.6580876250271,3,63
PP,f15,2002,5531,55430,10.0216958958597,9.0452107421455,4,62
PS,f15,2002,214,1557,7.27570093457944,6.36533164403845,4,40
PU,f15,2002,174,1344,7.72413793103448,4.4235255486801,4,21
QA,f15,2002,13245,208257,15.723442808607,16.9724978413699,4,63
RE,f15,2002,2873,38252,13.3143056038984,13.402224621169,3,61
RI,f15,2002,80926,819342,10.1245829523268,8.62890193926731,4,63
RM,f15,2002,33,361,10.9393939393939,7.4220776064608,4,32
RN,f15,2002,69,3271,47.4057971014493,10.9852586871043,3,62
RO,f15,2002,205364,1665994,8.11239555131377,7.16377653407542,4,63
RP,f15,2002,63810,573879,8.99355900329102,10.3490351552034,3,63
RQ,f15,2002,10920,360292,32.9937728937729,18.4373445894159,3,63
RS,f15,2002,2727221,32333712,11.8559192672688,10.9317756375651,3,63
RW,f15,2002,629,7353,11.6899841017488,11.1054024364175,5,55
SA,f15,2002,326687,3777224,11.5622109236058,13.4260457517645,3,63
SB,f15,2002,66,1552,23.5151515151515,11.9077800188382,5,46
SC,f15,2002,319,4045,12.6802507836991,10.2246529752238,3,52
SE,f15,2002,271,3130,11.549815498155,7.42665924178795,4,42
SF,f15,2002,230437,2458820,10.6702482674223,12.8276160642958,3,63
SG,f15,2002,6660,53482,8.03033033033033,9.77116454920489,3,63
SH,f15,2002,173,870,5.02890173410405,1.63214722808907,4,11
SI,f15,2002,24255,265949,10.9647083075655,8.96172440096025,4,61
SL,f15,2002,399,3653,9.15538847117795,7.37746448602593,4,39
SM,f15,2002,96,3965,41.3020833333333,10.2673834216118,23,55
SN,f15,2002,824,48868,59.3058252427184,9.6922882490896,13,63
SO,f15,2002,1023,7601,7.43010752688172,4.64883683916283,4,35
SP,f15,2002,477599,6166164,12.9107556757866,13.9898788534696,3,63
ST,f15,2002,739,9523,12.8863328822733,11.0985529760655,4,52
SU,f15,2002,26959,233076,8.64557290700694,10.1540755627123,3,63
SV,f15,2002,0,0,0,0,0,0
SW,f15,2002,358211,4921810,13.7399744843123,11.193366661696,5,63
SX,f15,2002,1610,8629,5.35962732919255,1.66900419903485,5,20
SY,f15,2002,116399,1222949,10.5065249701458,10.2323494391655,3,63
SZ,f15,2002,50527,858944,16.9997031290201,12.8877318803162,4,63
TB,f15,2002,32,917,28.65625,9.81583343061097,6,46
TD,f15,2002,5263,87817,16.6857305719172,16.2332080378718,4,63
TH,f15,2002,168861,1839465,10.8933679179917,10.8540133874842,3,63
TI,f15,2002,24548,223747,9.11467329313997,7.62908092638416,4,62
TK,f15,2002,349,3399,9.73925501432665,9.6851986156385,3,41
TL,f15,2002,0,0,0,0,0,0
TN,f15,2002,445,2460,5.52808988764045,3.72808921036763,3,30
TO,f15,2002,1703,16561,9.72460364063418,11.1344170553967,4,61
TP,f15,2002,215,1658,7.71162790697674,6.22079069610951,4,36
TS,f15,2002,69435,631275,9.09159645711817,10.6610993832494,3,63
TT,f15,2002,831,5896,7.09506618531889,6.18541136904279,4,43
TU,f15,2002,358701,3013060,8.39992082542284,9.02268107402285,3,63
TV,f15,2002,3,20,6.66666666666667,1.6996731711976,5,9
TX,f15,2002,59435,605304,10.1843021788508,10.1110142735363,3,63
TZ,f15,2002,9566,89083,9.31246079866193,9.49951336645936,3,62
UC,f15,2002,500,12795,25.59,21.4469088681796,4,63
UG,f15,2002,4163,45199,10.8573144367043,11.2918742642472,4,63
UK,f15,2002,338679,6638962,19.6025203806554,16.9559445541724,4,63
UP,f15,2002,409836,3178797,7.75626592100255,7.14785473851655,4,63
US,f15,2002,4894522,69853028,14.2716751503007,15.420264363524,3,63
UV,f15,2002,3054,32317,10.5818598559267,12.5815094290823,3,63
UY,f15,2002,17826,210991,11.8361382250645,13.0940901941157,3,63
UZ,f15,2002,133853,1571701,11.741993081963,10.4681404640667,4,63
VC,f15,2002,426,3629,8.518779342723,7.70926364368454,4,46
VE,f15,2002,155455,1863134,11.9850374706507,12.9495844885818,3,63
VI,f15,2002,181,2600,14.3646408839779,12.4753754583514,3,51
VN,f15,2002,95672,796823,8.32869596120077,8.64768946076018,3,63
VQ,f15,2002,437,14849,33.9794050343249,19.638192756692,3,62
VT,f15,2002,0,0,0,0,0,0
WA,f15,2002,10232,77516,7.57584050039093,9.00004966850435,3,63
WF,f15,2002,108,514,4.75925925925926,1.01717082554515,4,8
WQ,f15,2002,25,269,10.76,10.6556276211211,4,36
WS,f15,2002,473,2629,5.55813953488372,3.57955527810183,3,23
WZ,f15,2002,4788,37238,7.77736006683375,7.17406021008472,3,54
YM,f15,2002,45546,325596,7.14872875773943,7.21059179755316,3,63
ZA,f15,2002,11086,119280,10.7595165073065,11.8543116300486,4,63
ZI,f15,2002,22294,187741,8.42114470261057,10.4696326866641,3,63
AA,f15,2003,220,7197,32.7136363636364,19.3088485475288,3,63
AC,f15,2003,398,5919,14.8718592964824,14.6071216216835,2,59
AE,f15,2003,49986,778097,15.5662985635978,18.3677314965157,2,63
AF,f15,2003,6502,40730,6.26422639187942,6.91971869198341,2,56
AG,f15,2003,201968,1343869,6.65387091024321,8.86275489189215,2,63
AJ,f15,2003,36610,256667,7.01084403168533,8.09371612913416,2,62
AL,f15,2003,12846,81441,6.33979448855675,6.71364305280201,2,62
AM,f15,2003,7182,48485,6.75090504037872,7.83617564385968,3,60
AN,f15,2003,623,12302,19.7463884430177,14.6921283219692,3,57
AO,f15,2003,7857,58639,7.46328115056637,10.5059221140728,2,63
AQ,f15,2003,204,1903,9.32843137254902,6.66237426693677,2,26
AR,f15,2003,225175,2151856,9.55637171089153,12.6477676802247,2,63
AS,f15,2003,184404,1556219,8.43918244723542,13.0393432758467,2,63
AU,f15,2003,97786,861135,8.80632196837993,8.34269413274769,3,63
AV,f15,2003,91,1237,13.5934065934066,5.32251700760273,2,28
AY,f15,2003,48,250,5.20833333333333,1.4427741410984,3,8
BA,f15,2003,991,40631,41.0,23.3472881244243,3,63
BB,f15,2003,522,13448,25.7624521072797,16.9308116538812,6,63
BC,f15,2003,8494,53174,6.26018365905345,8.48771598217133,2,63
BD,f15,2003,86,2604,30.2790697674419,13.2705752164903,5,58
BE,f15,2003,55815,1272910,22.8058765564812,15.2270120199238,3,63
BF,f15,2003,2922,27283,9.33709787816564,15.1376182915067,2,63
BG,f15,2003,60851,317505,5.21774498364858,6.44834260851446,2,63
BH,f15,2003,3560,19117,5.36994382022472,5.83123572745978,2,58
BK,f15,2003,32322,249813,7.72888435121589,7.04274434643663,3,59
BL,f15,2003,18688,164053,8.7785209760274,12.3591774329579,2,63
BM,f15,2003,13237,83917,6.33957845433255,7.13879174474301,2,63
BN,f15,2003,3106,18141,5.84063103670316,7.11573246681836,2,59
BO,f15,2003,70205,481881,6.86391282672174,7.46334186104788,3,63
BP,f15,2003,166,767,4.62048192771084,2.79962385752967,2,16
BR,f15,2003,625961,5927860,9.47001490508195,12.0981791540731,2,63
BT,f15,2003,1192,5265,4.41694630872483,2.48818983631611,2,20
BU,f15,2003,74158,406805,5.48565225599396,6.16488236841258,2,63
BV,f15,2003,0,0,0,0,0,0
BX,f15,2003,2034,39663,19.5,19.3141052282253,3,63
BY,f15,2003,377,3113,8.25729442970822,8.42001569463659,3,42
CA,f15,2003,1007720,10624292,10.5429008057794,11.4077438874353,2,63
CB,f15,2003,2051,14822,7.22671867381765,9.55931917245141,3,62
CD,f15,2003,1060,7498,7.07358490566038,7.56108834492576,2,43
CE,f15,2003,42378,215925,5.09521449808863,5.18348683658813,2,63
CF,f15,2003,3447,29184,8.46649260226284,11.0625496957911,2,62
CG,f15,2003,6103,62485,10.2384073406521,13.6580876613285,2,63
CH,f15,2003,2039024,15705369,7.70239536170246,10.6278539906333,2,63
CI,f15,2003,64636,612238,9.47208985704561,12.4309048012685,2,63
CJ,f15,2003,318,4888,15.3710691823899,16.0125946731011,2,62
CK,f15,2003,3,6,2.0,0.0,2,2
CM,f15,2003,5055,36114,7.14421364985163,9.50054262856824,2,63
CN,f15,2003,136,404,2.97058823529412,1.07060439548243,2,7
CO,f15,2003,124760,955474,7.65849631292081,10.1064643245728,2,63
CQ,f15,2003,342,5206,15.2222222222222,14.7645370044734,2,56
CS,f15,2003,28799,172047,5.97406159936109,8.50224217187382,2,63
CT,f15,2003,459,3239,7.05664488017429,7.59005874768305,2,38
CU,f15,2003,50952,220953,4.33649317004239,6.08813530064784,2,63
CV,f15,2003,1698,7282,4.28857479387515,5.44436462902528,2,49
CW,f15,2003,120,437,3.64166666666667,1.43059331126013,2,8
CY,f15,2003,11314,115770,10.2324553650345,12.4611634354755,2,63
DA,f15,2003,77661,638629,8.2232909697274,8.81351071198893,3,62
DJ,f15,2003,408,3694,9.05392156862745,13.3426573151356,2,61
DO,f15,2003,573,1750,3.05410122164049,2.32646315766232,2,21
DR,f15,2003,29270,198970,6.79774513153399,9.92859482793087,2,63
EC,f15,2003,65642,450884,6.86883397824564,8.80245112796207,2,63
EG,f15,2003,133710,2211489,16.5394435719094,16.7460193381037,2,63
EI,f15,2003,97333,739871,7.60144041589183,8.65204582111133,3,63
EK,f15,2003,795,6702,8.43018867924528,10.4604000471679,3,62
EN,f15,2003,22706,215770,9.50277459702281,9.63935769767697,3,61
ER,f15,2003,1636,8856,5.41320293398533,7.26054897399677,2,57
ES,f15,2003,13784,95011,6.89284677887406,8.86827547100822,2,63
ET,f15,2003,7624,45550,5.97455403987408,8.39651422549857,2,63
EZ,f15,2003,137504,1272787,9.25636345124505,8.29023303548981,3,62
FG,f15,2003,1277,10982,8.59984338292874,11.4722271962828,3,62
FI,f15,2003,224470,2982819,13.2882746023968,11.7370188478475,3,62
FJ,f15,2003,3219,14259,4.42963653308481,4.05939181476632,2,42
FK,f15,2003,331,1548,4.67673716012085,2.98556996645042,2,17
FM,f15,2003,444,1560,3.51351351351351,1.83859947122345,2,12
FO,f15,2003,1109,8449,7.61857529305681,6.24215701581319,4,42
FP,f15,2003,1559,7276,4.66709429121232,6.55554164983581,2,52
FR,f15,2003,711433,7205038,10.127500411142,11.5263288120954,2,63
FS,f15,2003,363,1082,2.98071625344353,0.137520484565826,2,3
GA,f15,2003,326,2632,8.07361963190184,7.8744428430492,3,35
GB,f15,2003,7561,90780,12.0063483666182,14.7196959160569,2,63
GG,f15,2003,9321,58602,6.2870936594786,6.61997167944974,3,58
GH,f15,2003,24486,148854,6.07914726782651,9.12351962414879,2,62
GI,f15,2003,10,490,49.0,10.4976187776086,30,60
GJ,f15,2003,425,2872,6.75764705882353,6.2587421489623,2,34
GK,f15,2003,139,2910,20.9352517985612,11.5809373467213,3,48
GL,f15,2003,205,1702,8.30243902439024,3.45793451706807,5,21
GM,f15,2003,592497,6262083,10.5689699694682,10.2434241217584,3,63
GP,f15,2003,2012,27160,13.4990059642147,13.1297054049904,2,63
GQ,f15,2003,660,14292,21.6545454545455,16.3630791150908,3,62
GR,f15,2003,122060,997019,8.16826970342455,10.0037658436662,2,63
GT,f15,2003,31624,182444,5.76916266126992,7.80599510356596,2,63
GV,f15,2003,1671,10559,6.31897067624177,6.69641724860561,2,44
GY,f15,2003,1909,11393,5.96804609743321,7.15886665778613,2,61
GZ,f15,2003,8440,155082,18.374644549763,16.3757253518073,2,63
HA,f15,2003,1103,8455,7.66545784224841,8.09561816626231,2,44
HM,f15,2003,42,387,9.21428571428571,3.78301790767582,3,17
HO,f15,2003,21600,132516,6.135,8.08812670020186,2,62
HR,f15,2003,57697,516573,8.95320380609044,8.91730369091326,3,63
HU,f15,2003,119264,986239,8.26937718003756,8.63960444423541,3,63
IC,f15,2003,8990,158199,17.5972191323693,12.6184467368603,4,63
ID,f15,2003,260149,1761589,6.77146173923405,7.89578984823378,2,63
IM,f15,2003,914,9658,10.5667396061269,10.9217641951064,3,60
IN,f15,2003,1864511,9947758,5.33531741030222,6.33348972884703,2,63
IO,f15,2003,27,531,19.6666666666667,17.6047131736341,3,51
IR,f15,2003,617007,4694344,7.60825079780294,10.0956930380481,2,63
IS,f15,2003,21384,491800,22.9985035540591,20.7919408688375,2,63
IT,f15,2003,405959,6194946,15.2600287221123,14.5539755249998,2,63
IV,f15,2003,32760,153276,4.67875457875458,6.19919451320412,2,63
IZ,f15,2003,121813,969007,7.95487345357228,10.2363492995129,2,63
JA,f15,2003,422262,5754800,13.6285055250058,15.9237493030213,2,63
JE,f15,2003,226,5056,22.3716814159292,12.5752212389381,4,56
JM,f15,2003,12741,99276,7.79185307275724,9.73275259860579,2,63
JO,f15,2003,22895,236963,10.3499890805853,12.7902263568618,2,63
KE,f15,2003,11019,72181,6.55059442780652,8.25544255354201,2,61
KG,f15,2003,20998,146923,6.9969997142585,6.90298801234099,3,61
KN,f15,2003,7758,33054,4.26063418406806,3.77258597781645,2,48
KR,f15,2003,44,104,2.36363636363636,0.710022697809696,2,6
KS,f15,2003,142190,2153547,15.1455587594064,16.0889543127605,2,63
KT,f15,2003,88,383,4.35227272727273,3.06015363817835,2,14
KU,f15,2003,21009,353957,16.8478747203579,17.9676909324822,2,63
KZ,f15,2003,170025,1420375,8.35391854139097,9.67187168583211,2,63
LA,f15,2003,2833,20242,7.14507589128133,8.2752970585917,2,61
LE,f15,2003,13079,268707,20.5449193363407,16.2258822181464,2,63
LG,f15,2003,19722,165583,8.39585234763209,8.76378940307513,3,62
LH,f15,2003,32563,262264,8.05404907410251,8.71114613568116,3,62
LI,f15,2003,362,1481,4.09116022099448,1.73523105973897,2,11
LO,f15,2003,66447,524316,7.89073998826132,7.11073803035628,3,62
LS,f15,2003,266,5465,20.5451127819549,14.1906935836758,4,50
LT,f15,2003,1922,10971,5.70811654526535,8.12170859874325,2,56
LU,f15,2003,4670,84316,18.054817987152,13.5398370635606,4,63
LY,f15,2003,111680,890108,7.97016475644699,10.90195568672,2,63
MA,f15,2003,2161,14962,6.92364645997224,8.88942827523637,2,60
MB,f15,2003,1353,26304,19.4412416851441,14.5306867147952,2,63
MD,f15,2003,15313,75777,4.94854045582185,4.90030865078218,2,53
MF,f15,2003,446,1884,4.22421524663677,3.40652844452457,2,23
MG,f15,2003,6827,51459,7.53757140764611,8.3422392881115,3,62
MH,f15,2003,111,451,4.06306306306306,1.59548506719012,2,9
MI,f15,2003,4853,36627,7.54729033587472,9.59347171466417,3,61
MJ,f15,2003,4915,40918,8.32512716174975,8.67958452619773,3,60
MK,f15,2003,16283,117964,7.24461094392925,7.94680277984861,2,62
ML,f15,2003,3175,27691,8.72157480314961,11.1944006268317,2,62
MN,f15,2003,4,232,58.0,1.58113883008419,56,60
MO,f15,2003,71610,484265,6.76253316575897,9.90487564809861,2,63
MP,f15,2003,2471,27546,11.1477134763254,11.5999533306312,2,61
MR,f15,2003,1890,13978,7.3957671957672,10.4591411156471,2,63
MT,f15,2003,465,19299,41.5032258064516,17.3084754651444,5,63
MU,f15,2003,68628,559061,8.14625225855336,11.302934349641,2,63
MV,f15,2003,138,755,5.47101449275362,6.05911940436164,3,52
MX,f15,2003,609930,4549176,7.45852146967685,10.7256861875908,2,63
MY,f15,2003,85411,873519,10.227242392666,13.2232970911063,2,63
MZ,f15,2003,5693,41377,7.2680484805902,10.3856512882919,2,63
NC,f15,2003,2362,12083,5.1155800169348,8.36147385245817,2,61
NE,f15,2003,44,97,2.20454545454545,0.403369076120428,2,3
NF,f15,2003,42,159,3.78571428571429,1.24471672596264,2,6
NG,f15,2003,2831,17123,6.0483927940657,8.50508128685095,2,63
NH,f15,2003,588,4180,7.10884353741497,9.03028107057663,2,50
NI,f15,2003,96485,1052058,10.903850339431,13.1547090467705,2,63
NL,f15,2003,66610,1227044,18.4213181204023,14.6521873974584,2,63
NN,f15,2003,50,2483,49.66,10.4873447545125,20,61
NO,f15,2003,139066,1842531,13.2493276573713,11.3405314851876,3,63
NP,f15,2003,9631,50718,5.26611982141003,5.65012255091717,2,62
NR,f15,2003,26,166,6.38461538461539,1.90297182720815,3,10
NS,f15,2003,2919,21804,7.46968139773895,9.89861359731355,2,62
NU,f15,2003,9384,61052,6.50596760443308,8.7146170838403,2,63
NZ,f15,2003,35420,279885,7.9018915866742,11.2576118589809,2,63
OD,f15,2003,623,3077,4.93900481540931,2.64717123407477,3,24
PA,f15,2003,15503,154198,9.94633296781268,12.8933807254321,3,63
PC,f15,2003,0,0,0,0,0,0
PE,f15,2003,59396,415012,6.98720452555728,10.1495487027059,2,63
PK,f15,2003,337335,2278313,6.75385892362192,7.60162495103357,2,63
PL,f15,2003,485993,3870678,7.96447273931929,8.15832586088798,3,63
PM,f15,2003,9880,79680,8.06477732793522,10.7409812583261,2,63
PO,f15,2003,99506,1128806,11.3440998532752,13.3675140149198,2,63
PP,f15,2003,5299,36458,6.88016606906964,7.7814905814839,2,59
PS,f15,2003,167,856,5.12574850299401,4.95389478506959,2,26
PU,f15,2003,168,924,5.5,2.87020822207993,3,13
QA,f15,2003,13454,178342,13.255686041326,17.0254543211924,2,63
RE,f15,2003,2886,29124,10.0914760914761,12.264974870038,2,62
RI,f15,2003,81879,633565,7.73782044236007,7.67778832475331,3,63
RM,f15,2003,33,237,7.18181818181818,4.54242323164927,2,18
RN,f15,2003,69,2587,37.4927536231884,13.2025724199686,2,61
RO,f15,2003,185288,1095354,5.91162946332196,6.23803938267101,2,63
RP,f15,2003,73128,440721,6.02670659665244,8.70584239781571,2,63
RQ,f15,2003,10900,278455,25.5463302752294,17.7901003375293,2,63
RS,f15,2003,2414873,22094586,9.14937804182663,9.5185899546391,2,63
RW,f15,2003,531,5013,9.4406779661017,10.4077764418318,3,52
SA,f15,2003,327447,2989575,9.12995080119836,12.9422984847374,2,63
SB,f15,2003,64,976,15.25,7.78419873847013,4,31
SC,f15,2003,319,2877,9.01880877742947,8.84876187207923,2,48
SE,f15,2003,273,2105,7.71062271062271,6.03049004931955,3,36
SF,f15,2003,212708,1796432,8.44553096263422,12.1586359097272,2,63
SG,f15,2003,4994,35871,7.18281938325991,10.5284298251028,2,63
SH,f15,2003,126,425,3.37301587301587,1.58732142844742,2,9
SI,f15,2003,24091,233339,9.68573326138392,8.64440965081076,3,62
SL,f15,2003,494,2630,5.32388663967611,4.60948198448449,2,27
SM,f15,2003,96,4026,41.9375,12.6267016179998,18,61
SN,f15,2003,824,47173,57.248786407767,12.6142352350838,8,63
SO,f15,2003,1058,5186,4.90170132325142,3.9282045588729,2,32
SP,f15,2003,429795,4625323,10.7616956921323,13.2697252864135,2,63
ST,f15,2003,739,6556,8.87144790257104,8.60836264198006,2,48
SU,f15,2003,24689,162909,6.59844465146421,9.40997619560691,2,63
SV,f15,2003,0,0,0,0,0,0
SW,f15,2003,324247,3415058,10.5322732361441,10.2235680356389,3,63
SX,f15,2003,1376,3362,2.44331395348837,1.02070800509537,2,11
SY,f15,2003,113599,852221,7.5020114613685,8.93749971401659,2,63
SZ,f15,2003,49853,764613,15.3373518143341,12.6336986964,3,63
TB,f15,2003,32,654,20.4375,8.12379798801029,5,35
TD,f15,2003,5529,71271,12.8903960933261,14.8026725211929,2,63
TH,f15,2003,160438,1335485,8.32399431556115,10.2079628092538,2,63
TI,f15,2003,19947,123103,6.17150448689026,6.19736181655172,2,61
TK,f15,2003,286,2158,7.54545454545455,7.25000822061484,2,32
TL,f15,2003,0,0,0,0,0,0
TN,f15,2003,495,1853,3.74343434343434,3.52778757509323,2,27
TO,f15,2003,2026,13096,6.4639684106614,8.44229789385085,2,56
TP,f15,2003,233,1190,5.10729613733906,4.38311116726206,3,28
TS,f15,2003,64837,441522,6.80972284343816,9.81838688634799,2,63
TT,f15,2003,536,3128,5.83582089552239,6.50251849010752,2,43
TU,f15,2003,332984,2004334,6.01931023712851,7.81861179936299,2,63
TV,f15,2003,3,10,3.33333333333333,1.24721912892465,2,5
TX,f15,2003,57087,433640,7.59612521239512,8.94112042774412,2,63
TZ,f15,2003,8655,59566,6.88226458694396,8.90053534771482,2,63
UC,f15,2003,494,10736,21.7327935222672,21.8305365347399,2,63
UG,f15,2003,4197,31759,7.56707171789373,9.84713237638158,3,62
UK,f15,2003,339454,5444934,16.0402705521219,16.3626442767459,3,63
UP,f15,2003,395679,2270252,5.73761053783496,6.06224556164606,2,62
US,f15,2003,4761375,55131257,11.5788521172981,14.674936772254,2,63
UV,f15,2003,2874,23858,8.30132219902575,11.6680045208014,2,63
UY,f15,2003,15557,145712,9.36633026933213,12.4186089254727,2,63
UZ,f15,2003,119448,979204,8.19774295090751,8.75845378023722,2,63
VC,f15,2003,399,2350,5.88972431077694,5.7406670186253,2,34
VE,f15,2003,153256,1356648,8.85216891997703,12.0248744784008,2,63
VI,f15,2003,181,1861,10.2817679558011,10.1177132115532,2,44
VN,f15,2003,98828,624372,6.31776419638159,8.12652713817957,2,63
VQ,f15,2003,436,12753,29.25,19.4239135457094,2,62
VT,f15,2003,0,0,0,0,0,0
WA,f15,2003,9174,52884,5.76455199476782,8.77269974241192,2,63
WF,f15,2003,118,341,2.88983050847458,0.821159765881848,2,5
WQ,f15,2003,25,159,6.36,6.0721001309267,2,21
WS,f15,2003,499,1580,3.16633266533066,2.41122724171271,2,16
WZ,f15,2003,3782,24953,6.59783183500793,6.8953287443847,2,50
YM,f15,2003,49514,251669,5.08278466696288,6.8735714355935,2,63
ZA,f15,2003,11424,88609,7.75639005602241,10.6988189219206,2,63
ZI,f15,2003,17042,114717,6.73142823612252,9.26629391781255,2,62
AA,f15,2004,220,6997,31.8045454545455,19.3957112708578,3,63
AC,f15,2004,408,5672,13.9019607843137,13.6971872051088,2,59
AE,f15,2004,47200,779179,16.5080296610169,18.8790984756519,2,63
AF,f15,2004,10259,62223,6.06521103421386,7.70629701778357,2,60
AG,f15,2004,206393,1377504,6.67417984137059,9.00382994909793,2,63
AJ,f15,2004,38015,249766,6.57019597527292,7.96883055894526,2,62
AL,f15,2004,12759,79622,6.24045771612195,6.94247790837988,2,62
AM,f15,2004,6799,49851,7.3321076628916,9.20925774077789,2,62
AN,f15,2004,700,13522,19.3171428571429,15.9627062817285,3,60
AO,f15,2004,8111,65520,8.07791887560104,11.454394383509,2,63
AQ,f15,2004,206,2119,10.2864077669903,7.57169676824362,2,30
AR,f15,2004,233684,2247959,9.61965303572346,12.8150840804697,2,63
AS,f15,2004,189314,1574434,8.31652175750341,13.2793411459737,1,63
AU,f15,2004,100959,799046,7.91455937558811,7.97942124683253,2,63
AV,f15,2004,91,1243,13.6593406593407,5.67086205865976,2,29
AY,f15,2004,64,287,4.484375,1.84553674018563,2,8
BA,f15,2004,991,40614,40.9828456104945,23.3619937752274,2,63
BB,f15,2004,522,13067,25.0325670498084,16.5997764814473,6,62
BC,f15,2004,8896,56107,6.30699190647482,8.78455794604874,2,63
BD,f15,2004,86,2520,29.3023255813953,12.8353343760558,5,59
BE,f15,2004,55848,1242937,22.2557119323879,15.5800302895788,3,63
BF,f15,2004,3107,27623,8.89056968136466,14.3294358056786,2,63
BG,f15,2004,65553,319093,4.86771009717328,6.32877585640359,2,63
BH,f15,2004,4040,19060,4.71782178217822,5.50230187725432,2,57
BK,f15,2004,32492,206495,6.35525667856703,6.18379068781369,2,61
BL,f15,2004,17677,163636,9.25700062227754,12.7754649517518,2,63
BM,f15,2004,10181,74720,7.33916118259503,7.8652578068981,2,62
BN,f15,2004,3471,19887,5.72947277441659,7.36348874933348,2,60
BO,f15,2004,90561,595315,6.57363545013858,8.01659397748184,2,63
BP,f15,2004,150,736,4.90666666666667,3.22355221593957,2,17
BR,f15,2004,640178,6081702,9.50001718272106,12.2173652991071,2,63
BT,f15,2004,1541,6663,4.32381570408825,2.80671022722059,2,22
BU,f15,2004,87432,458324,5.24206240278159,6.19547401289329,2,63
BV,f15,2004,0,0,0,0,0,0
BX,f15,2004,1871,38040,20.3313735970069,19.7041255731317,3,63
BY,f15,2004,393,3371,8.57760814249364,8.69908055035193,3,43
CA,f15,2004,1190274,10617199,8.91996212636754,10.6061423341258,2,63
CB,f15,2004,1600,14535,9.084375,11.0901873680914,3,63
CD,f15,2004,994,8164,8.21327967806841,9.27474582774456,2,52
CE,f15,2004,48530,229312,4.725159695034,5.08940909106304,2,62
CF,f15,2004,4180,37985,9.08732057416268,12.0482197854169,2,63
CG,f15,2004,6144,64524,10.501953125,13.8773340318354,2,63
CH,f15,2004,2162957,17289111,7.99327540954351,11.1835441339215,2,63
CI,f15,2004,67584,628281,9.29629794034091,12.3652775657367,2,63
CJ,f15,2004,319,3937,12.3416927899687,13.0017789337333,2,56
CK,f15,2004,4,8,2.0,0.0,2,2
CM,f15,2004,5781,39738,6.87389724961079,9.38591095886582,2,63
CN,f15,2004,270,697,2.58148148148148,0.995745407382697,2,7
CO,f15,2004,129549,972310,7.50534546773808,10.0022936752554,2,63
CQ,f15,2004,328,4863,14.8262195121951,14.4986431779182,2,58
CS,f15,2004,31461,180360,5.73281205301802,8.60325268948827,2,63
CT,f15,2004,464,3329,7.17456896551724,7.27727626342502,2,38
CU,f15,2004,55946,240448,4.29785864941193,5.85063320527135,2,63
CV,f15,2004,1940,7840,4.04123711340206,5.42030836756059,2,49
CW,f15,2004,129,450,3.48837209302326,1.70778554228744,2,9
CY,f15,2004,11426,124879,10.9293716086119,13.3523786122922,2,63
DA,f15,2004,79246,667330,8.42099285768367,9.5113750270933,3,63
DJ,f15,2004,454,3939,8.67621145374449,13.1703012488752,2,61
DO,f15,2004,622,1822,2.92926045016077,2.08303801286339,2,20
DR,f15,2004,25772,172796,6.70479590252988,9.78114954969613,2,63
EC,f15,2004,64405,457414,7.10215045415729,9.12851166456979,2,63
EG,f15,2004,143248,2338729,16.3264338769128,17.1111394695193,2,63
EI,f15,2004,105611,758529,7.18229161735047,8.19793791845972,3,63
EK,f15,2004,700,5332,7.61714285714286,9.87430968912433,3,61
EN,f15,2004,31280,268276,8.57659846547315,9.22387523566243,3,63
ER,f15,2004,1656,9285,5.60688405797101,7.37918314680519,2,57
ES,f15,2004,16049,105558,6.57723222630694,8.6290062902948,2,63
