fips_cntry,sat,year,count,sum,mean,stddev,min,max
UZ,f15,2001,119806,1274993,10.6421464701267,10.3109577717701,2,63
VC,f15,2001,441,3586,8.13151927437642,8.51361080233407,2,48
VE,f15,2001,150196,1825902,12.1567951210418,13.996250462084,2,63
VI,f15,2001,179,2443,13.6480446927374,13.0967237183361,2,55
VN,f15,2001,92650,639266,6.89979492714517,8.47169803074063,2,63
VQ,f15,2001,436,15145,34.7362385321101,20.400613153629,3,62
VT,f15,2001,0,0,0,0,0,0
WA,f15,2001,9309,64362,6.91395423783435,10.0429632314259,2,63
WF,f15,2001,120,467,3.89166666666667,1.37717000483681,3,8
WQ,f15,2001,24,277,11.5416666666667,13.0063419359771,2,42
WS,f15,2001,588,2389,4.06292517006803,3.49603073487096,2,26
WZ,f15,2001,5107,35369,6.92559232426082,7.69981811206752,2,59
YM,f15,2001,40196,267235,6.6482983381431,8.11535064867921,2,63
ZA,f15,2001,9953,101445,10.192404300211,12.9610494152925,2,63
ZI,f15,2001,16107,152866,9.49065623641895,12.6247013670389,2,63
AA,f15,2002,220,8490,38.5909090909091,18.5606110080389,4,62
AC,f15,2002,536,7636,14.2462686567164,16.1159217495702,1,61
AE,f15,2002,91023,902916,9.91964668270657,16.0644966303047,1,64
AF,f15,2002,900799,939571,1.04304178845669,0.872285146776031,1,61
AG,f15,2002,3068817,4476455,1.45869075933821,3.06822722747305,1,64
AJ,f15,2002,131127,442874,3.37744324204779,6.41388384770818,1,64
AL,f15,2002,44460,127518,2.86815114709852,4.97778488644449,1,64
AM,f15,2002,45360,92360,2.03615520282187,4.47275385154119,1,64
AN,f15,2002,743,16221,21.8317631224764,17.79091857764,1,61
AO,f15,2002,1494154,1555054,1.04075885082796,0.96642080889923,1,64
AQ,f15,2002,250,2397,9.588,8.13598525072409,1,29
AR,f15,2002,4006099,6413806,1.60101035945442,3.9858094318627,1,64
AS,f15,2002,10013916,11766599,1.17502473557797,2.32183148262355,1,64
AU,f15,2002,144639,1033948,7.148473095085,9.06354727248013,1,64
AV,f15,2002,104,1775,17.0673076923077,8.70705331135993,1,36
AY,f15,2002,77818,78208,1.00501169395256,0.140678178060044,1,9
BA,f15,2002,992,43709,44.0614919354839,22.2924397939677,1,64
BB,f15,2002,522,16739,32.0670498084291,17.7525915898104,7,64
BC,f15,2002,729710,786669,1.07805703635691,1.24559106474903,1,64
BD,f15,2002,86,3230,37.5581395348837,13.2941713501635,6,60
BE,f15,2002,55988,1635143,29.205240408659,17.6601595392424,1,64
BF,f15,2002,17013,46275,2.71997883971081,7.62924446713234,1,64
BG,f15,2002,176212,525093,2.97989353733003,5.17625233096129,1,64
BH,f15,2002,27074,47820,1.76627022235355,2.99441107261968,1,56
BK,f15,2002,82621,330642,4.00191234673993,6.03812750506598,1,62
BL,f15,2002,1322645,1499155,1.13345228689482,1.86149154375462,1,64
BM,f15,2002,837708,934804,1.1159067359987,1.42076374545334,1,64
BN,f15,2002,136720,154668,1.13127559976594,1.56524727008114,1,60
BO,f15,2002,405287,987350,2.43617485880376,4.71069391242391,1,64
BP,f15,2002,33717,34432,1.02120591986238,0.397885600334414,1,17
BR,f15,2002,10182671,16636796,1.63383418751328,3.98641011452263,1,64
BT,f15,2002,52613,58171,1.10563929066961,0.879582505230232,1,26
BU,f15,2002,175712,681451,3.87822687124385,5.51341544260176,1,64
BV,f15,2002,100,100,1.0,0.0,1,1
BX,f15,2002,6841,53808,7.86551673731911,15.3425452958526,1,64
BY,f15,2002,31449,35524,1.12957486724538,1.5780839317173,1,50
CA,f15,2002,22005454,34327205,1.55994077650023,3.70558731233412,1,64
CB,f15,2002,217485,231989,1.06668965675794,1.25138676684486,1,62
CD,f15,2002,1543657,1550515,1.0044426967908,0.258378300444583,1,53
CE,f15,2002,77635,267934,3.45120113350937,4.79665717777236,1,64
CF,f15,2002,400811,426069,1.06301723256098,1.29830590634325,1,64
CG,f15,2002,2735797,2806374,1.02579760121091,0.897907726595147,1,64
CH,f15,2002,13746187,30010996,2.18322331858282,5.21427811942928,1,64
CI,f15,2002,1139763,1823826,1.60018003742883,3.99399117303016,1,64
CJ,f15,2002,343,6068,17.6909620991254,18.434443138499,1,64
CK,f15,2002,19,25,1.31578947368421,0.729284550555317,1,3
CM,f15,2002,547115,590323,1.07897425586942,1.32898400220328,1,64
CN,f15,2002,1990,2544,1.278391959799,0.937164239176697,1,9
CO,f15,2002,1335012,2474455,1.85350768382606,4.3526980992722,1,64
CQ,f15,2002,597,7164,12.0,16.2687850448081,1,60
CS,f15,2002,60723,264469,4.35533488134644,7.82957892852904,1,64
CT,f15,2002,730545,734842,1.00588191008083,0.36569101903712,1,54
CU,f15,2002,139106,377665,2.71494399953992,4.77787007565152,1,64
CV,f15,2002,4983,11821,2.37226570339153,4.22173991654861,1,53
CW,f15,2002,329,764,2.32218844984802,2.02855603511142,1,10
CY,f15,2002,13188,147785,11.2060206248104,14.1794396608727,1,64
DA,f15,2002,90143,698729,7.75133953828916,9.59464497311556,1,64
DJ,f15,2002,25881,29392,1.13565936401221,2.01578619762865,1,62
DO,f15,2002,916,3044,3.32314410480349,2.95274821011448,1,28
DR,f15,2002,59457,278054,4.67655616664144,8.76621594910704,1,64
EC,f15,2002,299677,783309,2.61384423896395,5.50287326293917,1,64
EG,f15,2002,1285286,3835531,2.98418484290656,8.4292081031887,1,64
EI,f15,2002,136020,884332,6.50148507572416,8.48392301434808,1,64
EK,f15,2002,31376,38193,1.21726797552269,2.23543991602174,1,64
EN,f15,2002,101162,382838,3.78440521144303,7.2633648270861,1,64
ER,f15,2002,146950,155837,1.06047635250085,1.04305263854381,1,59
ES,f15,2002,24718,129344,5.2327858240958,8.3531821099561,1,64
ET,f15,2002,1337062,1386685,1.03711346220295,0.84412578893487,1,64
EZ,f15,2002,141602,1695349,11.9726345673084,10.7178085921377,1,64
FG,f15,2002,97629,110098,1.12771819848611,1.79573426291745,1,59
FI,f15,2002,909554,5323390,5.85274761036728,10.8169699271472,1,64
FJ,f15,2002,23187,35169,1.51675507827662,2.36937375117292,1,47
FK,f15,2002,23215,25842,1.11315959508938,0.905477379437891,1,22
FM,f15,2002,912,2502,2.74342105263158,2.67418632614207,1,17
FO,f15,2002,3486,13082,3.75272518646013,4.35919011643631,1,38
FP,f15,2002,5363,13839,2.58045869848965,4.8372743189112,1,53
FR,f15,2002,928145,9051733,9.75249880137263,12.2512553123933,1,64
FS,f15,2002,13911,17670,1.27021781324132,0.849685071920958,1,5
GA,f15,2002,12792,16489,1.28900875547217,2.47773914336993,1,49
GB,f15,2002,306186,400794,1.30898865395544,3.03362607099546,1,64
GG,f15,2002,109159,177544,1.6264714773862,2.96831712411862,1,60
GH,f15,2002,281956,434375,1.54057725318844,3.57024921629626,1,64
GI,f15,2002,10,497,49.7,9.96042167782067,31,62
GJ,f15,2002,432,3648,8.44444444444444,8.26957087575503,1,41
GK,f15,2002,158,3473,21.9810126582278,15.4241597104021,1,52
GL,f15,2002,4377342,4383749,1.00146367361746,0.161305165915039,1,41
GM,f15,2002,661018,8016333,12.1272537207761,12.1587060497989,1,64
GP,f15,2002,2013,33878,16.829607550919,14.5063248344872,3,62
GQ,f15,2002,660,20474,31.0212121212121,18.4632190892277,3,62
GR,f15,2002,198548,1302087,6.55804641698733,9.80462794648458,1,64
GT,f15,2002,131324,322477,2.45558313788797,5.04747489400447,1,64
GV,f15,2002,291021,306258,1.05235704639871,1.04540277424781,1,58
GY,f15,2002,247167,260958,1.05579628348445,0.997440788248804,1,61
GZ,f15,2002,8589,192703,22.4360228198859,17.8050401426466,1,64
HA,f15,2002,33402,43408,1.29956290042512,2.58331372047743,1,51
HM,f15,2002,701,865,1.2339514978602,0.811500744557804,1,5
HO,f15,2002,135377,280099,2.06902945108844,4.45122560271719,1,64
HR,f15,2002,93770,592898,6.3228964487576,8.5033798406361,1,62
HU,f15,2002,158882,988043,6.21872207046739,8.68167955861753,1,64
IC,f15,2002,280165,371452,1.325832991273,3.09235857816471,1,64
ID,f15,2002,2213597,4206746,1.90041186358673,4.02253290014966,1,64
IM,f15,2002,1144,11518,10.0681818181818,11.8786360579114,1,62
IN,f15,2002,4014093,15112049,3.76474810125226,5.81641584784671,1,64
IO,f15,2002,73,655,8.97260273972603,15.1684356863505,1,52
IR,f15,2002,2247947,7105001,3.16066215084252,6.72954061127393,1,64
IS,f15,2002,28310,586144,20.7044860473331,22.2589078849033,1,64
IT,f15,2002,477019,7498675,15.7198665042692,15.98653293475,1,64
IV,f15,2002,378635,532788,1.40712823695644,2.49373928437623,1,64
IZ,f15,2002,608101,1778992,2.92548770681186,6.78970494185748,1,64
JA,f15,2002,547630,7285054,13.3028760294359,16.9274488262856,1,64
JE,f15,2002,226,6508,28.7964601769912,13.1402639297017,7,55
JM,f15,2002,13512,130719,9.67428952042629,11.1462223758491,1,64
JO,f15,2002,121846,383332,3.14603680055152,7.62773062713005,1,64
KE,f15,2002,683005,767646,1.12392442222239,1.54795379610202,1,62
KG,f15,2002,309873,494078,1.59445321147696,2.99852739358744,1,62
KN,f15,2002,186232,215047,1.15472636281627,1.2199270477726,1,54
KR,f15,2002,1175,1283,1.09191489361702,0.472272182150822,1,8
KS,f15,2002,145230,2493693,17.170646560628,17.2332200396378,1,64
KT,f15,2002,168,573,3.41071428571429,3.77858999455336,1,18
KU,f15,2002,23376,359706,15.3878336755647,17.9499502618684,1,64
KZ,f15,2002,4746371,6279413,1.32299245044266,2.58506903491468,1,64
LA,f15,2002,283184,306086,1.08087321317589,1.2373517406782,1,61
LE,f15,2002,14324,331075,23.1133063390114,18.6842827738661,1,64
LG,f15,2002,136776,326495,2.38707814236416,5.20872458979068,1,64
LH,f15,2002,132326,437486,3.3061227574324,6.44995498788339,1,64
LI,f15,2002,112799,114745,1.01725192599225,0.3573016909747,1,21
LO,f15,2002,86278,720294,8.34852453696191,9.41805867682166,1,64
LS,f15,2002,270,5804,21.4962962962963,16.2128774031628,1,54
LT,f15,2002,40971,52581,1.28337116497035,2.51447233147926,1,61
LU,f15,2002,4670,108804,23.2985010706638,15.1053678896224,5,64
LY,f15,2002,2119953,3039233,1.43363225505471,3.27498052989703,1,64
MA,f15,2002,732228,749070,1.0230010324653,0.696390033784657,1,62
MB,f15,2002,1355,32596,24.0560885608856,15.6921899221569,1,62
MD,f15,2002,57909,165771,2.86261202921826,4.24610494404574,1,60
MF,f15,2002,477,2249,4.71488469601677,4.34643021279204,1,31
MG,f15,2002,2659299,2715213,1.02102584177259,0.621311058121804,1,62
MH,f15,2002,121,550,4.54545454545455,1.8227216050694,1,9
MI,f15,2002,142393,183170,1.28636941422682,2.59288240284576,1,64
MJ,f15,2002,21945,62680,2.85623148781044,5.72613141777472,1,60
MK,f15,2002,39569,186554,4.71465035760317,7.30195420047879,1,64
ML,f15,2002,1536029,1568101,1.02087981411809,0.734744449164953,1,64
MN,f15,2002,4,222,55.5,2.59807621135332,52,58
MO,f15,2002,904935,1397307,1.54409653732036,3.58622965920251,1,64
MP,f15,2002,2529,35365,13.9837880585212,13.3913083493804,1,62
MR,f15,2002,1295192,1309779,1.01126242286858,0.540374994957245,1,64
MT,f15,2002,465,21505,46.247311827957,16.1334861234068,6,64
MU,f15,2002,384547,963878,2.50652846076032,6.03685118285321,1,64
MV,f15,2002,364,1038,2.85164835164835,4.60171641740705,1,49
MX,f15,2002,2500904,7434386,2.97267947910036,6.73677596558197,1,64
MY,f15,2002,386438,1364683,3.53144100735435,8.3456241886168,1,64
MZ,f15,2002,964339,1007013,1.04425207318173,1.02879233918738,1,64
NC,f15,2002,23625,35696,1.5109417989418,3.28187210443067,1,64
NE,f15,2002,329,384,1.16717325227964,0.593289401092497,1,4
NF,f15,2002,51,221,4.33333333333333,2.07380172503816,1,8
NG,f15,2002,1448013,1466534,1.01279063102334,0.515111863152674,1,64
NH,f15,2002,15003,18911,1.26048123708592,2.12988935611626,1,44
NI,f15,2002,1077704,2216491,2.05667882832392,5.30902423048102,1,64
NL,f15,2002,67057,1585611,23.6457193134199,17.2261542522004,1,64
NN,f15,2002,50,2807,56.14,6.81178390731826,33,62
NO,f15,2002,875665,3513780,4.01269892024918,8.60108199249366,1,64
NP,f15,2002,195064,253146,1.29775868432925,1.98966073658312,1,64
NR,f15,2002,26,251,9.65384615384615,2.90810945318707,4,14
NS,f15,2002,170013,193738,1.13954815220013,1.76837174573083,1,62
NU,f15,2002,153507,225827,1.47111858091162,3.09401407340513,1,64
NZ,f15,2002,421269,749219,1.77848120796925,4.49496472615401,1,64
OD,f15,2002,746108,747978,1.00250633956478,0.123421225610802,1,17
PA,f15,2002,509403,692160,1.35876702728488,3.10178493617989,1,64
PC,f15,2002,69,69,1.0,0.0,1,1
PE,f15,2002,1535085,1970973,1.28395040014071,2.57571235685676,1,64
PK,f15,2002,1175612,3751496,3.19110046511944,5.81913904529203,1,64
PL,f15,2002,589265,4988280,8.46525756662962,9.65798179566838,1,64
PM,f15,2002,88606,182445,2.05905920592285,4.98008577764489,1,64
PO,f15,2002,138794,1412721,10.1785451820684,13.9944929336512,1,64
PP,f15,2002,544012,588499,1.08177576965214,1.22553486080563,1,62
PS,f15,2002,576,1705,2.96006944444444,4.64243739808923,1,39
PU,f15,2002,40373,41369,1.02466995269115,0.474276469735866,1,20
QA,f15,2002,14980,198750,13.2676902536716,16.9131105521797,1,64
RE,f15,2002,3153,36075,11.441484300666,13.2908551131799,1,61
RI,f15,2002,142835,801835,5.61371512584451,7.70605882034217,1,64
RM,f15,2002,364,659,1.81043956043956,3.40326295015321,1,31
RN,f15,2002,70,3252,46.4571428571429,12.398946630703,1,62
RO,f15,2002,397450,1655410,4.16507736822242,6.04231384554409,1,64
RP,f15,2002,353954,802695,2.26779468518508,5.22454689629124,1,64
RQ,f15,2002,11031,353662,32.0607379204061,19.0852433800477,1,64
RS,f15,2002,40805756,67795717,1.66142533911147,3.78556285676405,1,64
RW,f15,2002,29641,35759,1.20640329273641,2.15437119071646,1,55
SA,f15,2002,2467196,5614791,2.27577825191027,5.95148645974713,1,64
SB,f15,2002,384,1808,4.70833333333333,9.54475932412942,1,46
SC,f15,2002,325,3747,11.5292307692308,10.3500237543677,1,52
SE,f15,2002,579,3167,5.46977547495682,6.96577136872385,1,41
SF,f15,2002,1628957,3653584,2.24289775604881,5.78080583906441,1,64
SG,f15,2002,235544,275924,1.17143293821961,1.9469053876351,1,64
SH,f15,2002,555,1079,1.94414414414414,1.67292615651989,1,10
SI,f15,2002,33874,251806,7.43360689614454,8.66670312091336,1,61
SL,f15,2002,85548,88403,1.03337307710291,0.701094601571314,1,38
SM,f15,2002,96,3916,40.7916666666667,10.7052524750963,22,55
SN,f15,2002,824,49383,59.9308252427184,10.2067853548578,12,64
SO,f15,2002,745651,751206,1.00744986595606,0.264666472457742,1,34
SP,f15,2002,771702,6019492,7.80028041912552,12.3995334323923,1,64
ST,f15,2002,740,8809,11.9040540540541,11.2002767725116,1,52
SU,f15,2002,2278756,2458876,1.07904312703949,1.3351316179691,1,64
SV,f15,2002,2162,2162,1.0,0.0,1,1
SW,f15,2002,1140928,5362332,4.69997405620688,8.39012435942334,1,64
SX,f15,2002,7970,13379,1.67867001254705,1.54343527868509,1,19
SY,f15,2002,266871,1260485,4.7231995983078,8.0453258516716,1,64
SZ,f15,2002,70058,831321,11.8661823060892,12.9935281781781,1,64
TB,f15,2002,34,890,26.1764705882353,11.5490528978514,1,46
TD,f15,2002,6140,84026,13.685016286645,16.134283916799,1,64
TH,f15,2002,623248,2132161,3.42104748029677,6.98378231697788,1,64
TI,f15,2002,211890,386848,1.82570201519656,3.47464187906668,1,62
TK,f15,2002,1249,4035,3.23058446757406,6.17865794407352,1,40
TL,f15,2002,26,26,1.0,0.0,1,1
TN,f15,2002,933,2534,2.71596998928189,3.11785853610926,1,29
TO,f15,2002,67098,80330,1.19720408954067,2.17668882456399,1,61
TP,f15,2002,1175,2403,2.04510638297872,3.4580291228118,1,35
TS,f15,2002,218304,713250,3.26723284960422,6.94678652715158,1,64
TT,f15,2002,17453,21687,1.24259439637885,1.73171757969936,1,42
TU,f15,2002,1169463,3473608,2.97025899921588,5.86698592783503,1,64
TV,f15,2002,50,64,1.28,1.1838918869559,1,8
TX,f15,2002,705232,1193371,1.69216796742065,3.74597719290437,1,64
TZ,f15,2002,1108163,1178350,1.06333635033835,1.12220625354061,1,62
UC,f15,2002,524,12464,23.7862595419847,21.9484154546702,1,64
UG,f15,2002,282780,319841,1.13105948086852,1.7575434345073,1,64
UK,f15,2002,486037,6499634,13.372714422976,16.5792813077426,1,64
UP,f15,2002,1058360,3422639,3.23390812200008,5.30375372741486,1,64
US,f15,2002,16082402,76668937,4.76725659512802,10.3762804605748,1,64
UV,f15,2002,327838,354227,1.0804940244877,1.48770919243075,1,64
UY,f15,2002,245916,422399,1.71765562224499,4.40862218884861,1,64
UZ,f15,2002,697837,2006373,2.87513129856972,6.03344460945866,1,64
VC,f15,2002,476,3256,6.84033613445378,7.59337746984955,1,46
VE,f15,2002,1074204,2636359,2.45424425900481,6.13144038848181,1,64
VI,f15,2002,203,2457,12.1034482758621,12.4870036055634,1,51
VN,f15,2002,400011,1007627,2.51899822754874,5.07348924058816,1,64
VQ,f15,2002,439,14596,33.248291571754,20.1328127900653,1,62
VT,f15,2002,0,0,0,0,0,0
WA,f15,2002,1040518,1099734,1.05691011592303,1.06102855382388,1,64
WF,f15,2002,183,481,2.62841530054645,1.56591466739355,1,7
WQ,f15,2002,54,273,5.05555555555556,8.46434059619502,1,35
WS,f15,2002,3443,5127,1.4891083357537,1.80588169669724,1,22
WZ,f15,2002,22651,50392,2.22471414065604,4.07863961285156,1,54
YM,f15,2002,550620,785693,1.42692419454433,2.53381427017824,1,64
ZA,f15,2002,903818,1001475,1.10804940817731,1.64923160324549,1,64
ZI,f15,2002,482859,628330,1.30127014304383,2.65394274923373,1,64
AA,f15,2003,220,8289,37.6772727272727,18.877124969323,4,63
AC,f15,2003,536,7629,14.2332089552239,15.8694445491839,1,61
AE,f15,2003,91023,973076,10.6904408775804,16.780386962203,1,63
AF,f15,2003,900799,949590,1.05416413650548,0.960105178182268,1,59
AG,f15,2003,3068817,4646874,1.51422323325242,3.24466487048983,1,63
AJ,f15,2003,131127,441623,3.36790287278745,6.22884096237331,1,63
AL,f15,2003,44460,143451,3.22651821862348,5.51036265631801,1,63
AM,f15,2003,45360,104120,2.29541446208113,4.66063349192302,1,62
AN,f15,2003,743,15565,20.9488559892328,17.3326280559672,1,60
AO,f15,2003,1494154,1562718,1.04588817484677,1.04976825807438,1,63
AQ,f15,2003,250,2659,10.636,9.12400701446465,1,34
AR,f15,2003,4006099,6529498,1.6298893262498,4.16255637469072,1,63
AS,f15,2003,10013916,11787743,1.17713619726788,2.30369359421981,1,63
AU,f15,2003,144639,1218327,8.42322610084417,9.40511375564633,1,63
AV,f15,2003,104,1705,16.3942307692308,8.55459645816973,1,36
AY,f15,2003,77818,78130,1.00400935516204,0.169917165211786,1,11
BA,f15,2003,992,43469,43.8195564516129,21.9548818099105,1,63
BB,f15,2003,522,16245,31.1206896551724,16.7758148160608,9,63
BC,f15,2003,729710,792409,1.08592317495992,1.32391801412786,1,63
BD,f15,2003,86,3165,36.8023255813954,13.0738686356908,7,61
BE,f15,2003,55988,1576440,28.1567478745445,16.1226602193508,1,63
BF,f15,2003,17013,47421,2.78733909363428,7.77280015919266,1,63
BG,f15,2003,176212,544723,3.09129344199033,5.21857741943212,1,63
BH,f15,2003,27074,49687,1.83522937135259,3.37327138282356,1,61
BK,f15,2003,82621,394976,4.78057636678326,7.04408383254325,1,61
BL,f15,2003,1322645,1512965,1.14389348615842,1.99686446249818,1,63
BM,f15,2003,837708,938942,1.12084640471381,1.40833836009972,1,63
BN,f15,2003,136720,158012,1.15573434757168,1.62846629058244,1,61
BO,f15,2003,405287,998381,2.4633926082011,4.79715655912325,1,63
BP,f15,2003,33717,34632,1.02713764569802,0.474461810241513,1,22
BR,f15,2003,10182671,17204706,1.68960639109326,4.23796211223632,1,63
BT,f15,2003,52613,58793,1.11746146389676,0.934333900054807,1,27
BU,f15,2003,175712,658295,3.74644304316154,5.69153259504794,1,63
BV,f15,2003,100,100,1.0,0.0,1,1
BX,f15,2003,6841,52086,7.61379915217073,14.9452035092064,1,63
BY,f15,2003,31449,35295,1.12229323666889,1.58869399884059,1,49
CA,f15,2003,22005454,34932061,1.58742741685766,3.78647200645026,1,63
CB,f15,2003,217485,234952,1.08031358484493,1.33704250373616,1,63
CD,f15,2003,1543657,1552778,1.00590869603804,0.334671291496116,1,50
CE,f15,2003,77635,333033,4.28972757132737,5.45728467714278,1,63
CF,f15,2003,400811,435554,1.08668175274631,1.47517673613338,1,63
CG,f15,2003,2735797,2808583,1.02660504416081,0.891675874621759,1,63
CH,f15,2003,13746187,32113932,2.33620654222149,5.58757872932544,1,63
CI,f15,2003,1139763,1859078,1.63110927447197,4.12860054221579,1,63
CJ,f15,2003,343,6105,17.798833819242,17.2980323400748,1,63
CK,f15,2003,19,25,1.31578947368421,0.729284550555317,1,3
CM,f15,2003,547115,589727,1.07788490536724,1.30172596857691,1,63
CN,f15,2003,1990,2426,1.21909547738693,0.906280257678016,1,10
CO,f15,2003,1335012,2463493,1.84529652167921,4.32145902638465,1,63
CQ,f15,2003,597,6819,11.4221105527638,15.4774179337939,1,59
CS,f15,2003,60723,259081,4.26660408741334,7.30810810150846,1,63
CT,f15,2003,730545,734461,1.00536038163289,0.321866448586349,1,46
CU,f15,2003,139106,390041,2.80391212456688,4.88340050275435,1,63
CV,f15,2003,4983,13280,2.66506120810757,4.5379304749468,1,55
CW,f15,2003,329,824,2.50455927051672,2.35474245721269,1,11
CY,f15,2003,13188,150832,11.4370639975736,13.3906754230759,1,63
DA,f15,2003,90143,876127,9.71930155419722,10.0211730673645,1,63
DJ,f15,2003,25881,30097,1.16289942428809,2.25033186659271,1,62
DO,f15,2003,916,2823,3.08187772925764,2.97127058274395,1,28
DR,f15,2003,59457,291122,4.89634525791749,8.72258515952246,1,63
EC,f15,2003,299677,833687,2.78195190154733,5.76195959799579,1,63
EG,f15,2003,1285286,3867304,3.00890541093578,8.33819768729413,1,63
EI,f15,2003,136020,1043455,7.67133509777974,9.11341325187457,1,63
EK,f15,2003,31376,39411,1.25608745537991,2.45397029517223,1,63
EN,f15,2003,101162,368142,3.63913327138649,7.15283768318692,1,62
ER,f15,2003,146950,157236,1.06999659748214,1.11879003992796,1,60
ES,f15,2003,24718,137299,5.55461606926127,8.45044709857471,1,63
ET,f15,2003,1337062,1389694,1.03936391880107,0.875021413201925,1,63
EZ,f15,2003,141602,1735209,12.254127766557,9.66229913959062,1,63
FG,f15,2003,97629,110499,1.13182558461113,1.86566381734106,1,63
FI,f15,2003,909554,4584281,5.04014165184255,9.63920138972821,1,63
FJ,f15,2003,23187,39859,1.71902359080519,2.65844712684654,1,49
FK,f15,2003,23215,25064,1.07964678009907,0.829348929543551,1,23
FM,f15,2003,912,2667,2.92434210526316,2.67906512015884,1,17
FO,f15,2003,3486,14157,4.06110154905336,6.22152688943236,1,49
FP,f15,2003,5363,13697,2.55398098079433,4.89237368268104,1,57
FR,f15,2003,928145,9642002,10.388465164387,12.2642867192111,1,63
FS,f15,2003,13911,14993,1.07778017396305,0.475693565872769,1,4
GA,f15,2003,12792,16039,1.25383051907442,2.23363362277022,1,43
GB,f15,2003,306186,412512,1.34725950892595,3.31434596908917,1,63
GG,f15,2003,109159,180836,1.65662932053243,3.12307622543953,1,61
GH,f15,2003,281956,451965,1.60296287363986,3.55610567930361,1,63
GI,f15,2003,10,538,53.8,8.24378553820998,38,62
GJ,f15,2003,432,3981,9.21527777777778,7.95487550922602,1,42
GK,f15,2003,158,3753,23.753164556962,14.9867818168573,1,54
GL,f15,2003,4377342,4379562,1.000507157083,0.0801795384786977,1,28
GM,f15,2003,661018,8408980,12.7212572123603,11.6927507416981,1,63
GP,f15,2003,2013,34869,17.3219076005961,14.5553639906925,1,63
GQ,f15,2003,660,17562,26.6090909090909,17.3936223706724,4,63
GR,f15,2003,198548,1392359,7.0127072546689,10.0186880748913,1,63
GT,f15,2003,131324,342730,2.60980475769852,5.1227311760639,1,63
GV,f15,2003,291021,303843,1.04405867617801,0.855344458972507,1,51
GY,f15,2003,247167,260634,1.05448542888007,0.958532548498789,1,62
GZ,f15,2003,8589,191770,22.3273955058796,17.3485072126556,1,63
HA,f15,2003,33402,43729,1.30917310340698,2.47654810217742,1,51
HM,f15,2003,701,1204,1.71754636233952,3.09895619529334,1,23
HO,f15,2003,135377,290430,2.14534226641158,4.53649372702022,1,63
HR,f15,2003,93770,734145,7.8292097685827,9.58412837093285,1,63
HU,f15,2003,158882,1378759,8.67788043957151,9.53003467600321,1,63
IC,f15,2003,280165,474376,1.69320222012029,4.51771982937063,1,63
ID,f15,2003,2213597,4337709,1.95957484582785,4.04296520747536,1,63
IM,f15,2003,1144,12980,11.3461538461538,12.1049794367914,1,62
IN,f15,2003,4014093,15693296,3.90954967909314,5.85520097874684,1,63
IO,f15,2003,73,691,9.46575342465753,16.3741210717005,1,56
IR,f15,2003,2247947,7784340,3.46286633982029,7.13327373979066,1,63
IS,f15,2003,28310,580698,20.5121158601201,21.5517575400394,1,63
IT,f15,2003,477019,7907086,16.5760399480943,15.9491623861572,1,63
IV,f15,2003,378635,552210,1.45842301953068,2.53348706763409,1,63
IZ,f15,2003,608101,1755264,2.88646787293558,6.43921822225672,1,63
JA,f15,2003,547630,7249069,13.237165604514,16.360544107128,1,63
JE,f15,2003,226,6398,28.3097345132743,13.5526372354502,6,59
JM,f15,2003,13512,132645,9.81682948490231,10.672314038122,1,63
JO,f15,2003,121846,402168,3.3006253795775,7.69165449962908,1,63
KE,f15,2003,683005,768480,1.12514549673868,1.54936353344034,1,62
KG,f15,2003,309873,492332,1.58881864505781,3.01435260351958,1,62
KN,f15,2003,186232,224090,1.20328407577645,1.38430815714809,1,54
KR,f15,2003,1175,1281,1.09021276595745,0.493737329432694,1,9
KS,f15,2003,145230,2673203,18.4066859464298,16.938707630997,1,63
KT,f15,2003,168,617,3.67261904761905,3.99478383676693,1,19
KU,f15,2003,23376,430500,18.4163244353183,18.7301530033225,1,63
KZ,f15,2003,4746371,6479614,1.36517225476053,2.78516874655491,1,63
LA,f15,2003,283184,307654,1.08641024916662,1.28812219531177,1,62
LE,f15,2003,14324,332721,23.2282183747557,17.978839982264,1,63
LG,f15,2003,136776,342100,2.50116979587062,5.28441796284742,1,63
LH,f15,2003,132326,456570,3.45034233635113,6.56123427404626,1,63
LI,f15,2003,112799,114521,1.01526609278451,0.304863135344643,1,15
LO,f15,2003,86278,743609,8.6187556503396,8.41731472645704,1,63
LS,f15,2003,270,6891,25.5222222222222,16.3198772992241,1,55
LT,f15,2003,40971,53719,1.31114690878914,2.51093383697368,1,59
LU,f15,2003,4670,107301,22.9766595289079,14.459708888234,6,63
LY,f15,2003,2119953,3160856,1.49100286657299,3.4922447668471,1,63
MA,f15,2003,732228,749921,1.02416323877262,0.716663849343568,1,62
MB,f15,2003,1355,33087,24.4184501845018,15.6164767453339,1,63
MD,f15,2003,57909,147464,2.54647809494206,4.03957386472121,1,57
MF,f15,2003,477,2642,5.53878406708595,4.65283946460137,1,30
MG,f15,2003,2659299,2722680,1.02383372460186,0.671247364955108,1,63
MH,f15,2003,121,657,5.4297520661157,2.60903213833394,1,13
MI,f15,2003,142393,186054,1.306623218838,2.5956568707132,1,62
MJ,f15,2003,21945,72430,3.30052403736614,6.42085575700366,1,62
MK,f15,2003,39569,182962,4.62387222320503,7.42875907395073,1,63
ML,f15,2003,1536029,1568867,1.02137850261942,0.736424995738669,1,63
MN,f15,2003,4,242,60.5,1.11803398874989,59,62
