AQ,2010,F18,2363.7299,6.00000 63.0000,203,183,0,36.702801,5.0766578,12.916557
AQ,2011,F18,2381.3114,6.00000 63.0000,203,190,0,35.049965,4.9962234,12.533218
AQ,2012,F18,2442.4709,6.00000 63.0000,201,189,0,37.138515,5.0414386,12.923126
AN,1992,F10,8635.4872,6.00000 63.0000,801,643,104,39.831997,3.8370175,13.429996
AN,1993,F10,8762.4032,6.00000 63.0000,801,543,163,39.763908,3.7968738,16.137023
AN,1994,F10,9666.8287,6.00000 63.0000,801,577,209,39.831997,3.8387361,16.753603
AN,1994,F12,8395.3345,6.00000 63.0000,801,514,231,39.434471,3.8013885,16.333336
AN,1995,F12,9894.0248,6.00000 63.0000,801,676,80,39.303219,3.7966242,14.636131
AN,1996,F12,9160.6906,6.00000 63.0000,801,551,191,39.831997,3.8056371,16.625573
AN,1997,F12,9590.0147,6.00000 63.0000,801,552,212,39.853233,3.808918,17.373215
AN,1998,F12,8662.8529,6.00000 63.0000,801,501,195,39.831997,3.8041115,17.291124
AN,1999,F12,9911.4463,6.00000 63.0000,801,637,59,39.623711,3.7864342,15.55957
AN,1997,F14,9632.0552,6.00000 63.0000,801,524,195,39.539959,3.8282197,18.381785
AN,1998,F14,10043.328,6.00000 63.0000,801,602,104,39.448444,3.7954166,16.683269
AN,1999,F14,10052.518,6.00000 63.0000,801,667,105,38.008404,3.8010497,15.071242
AN,2000,F14,10781.999,6.00000 63.0000,801,742,26,39.831997,3.8148713,14.530996
AN,2001,F14,11357.762,6.00000 63.0000,801,693,38,39.831997,3.8024192,16.389266
AN,2002,F14,10985.446,6.00000 63.0000,801,698,68,38.845493,3.8027732,15.738462
AN,2003,F14,9179.7763,6.00000 63.0000,801,526,224,38.558186,3.7954817,17.452046
AN,2000,F15,9329.4186,6.00000 63.0000,801,620,77,39.831997,3.8050559,15.047449
AN,2001,F15,9786.6806,6.00000 63.0000,801,631,18,39.826683,3.7950044,15.509795
AN,2002,F15,10165.936,6.00000 63.0000,801,618,14,39.474163,3.8129485,16.449735
AN,2003,F15,9690.7858,6.00000 63.0000,801,579,165,38.387787,3.7992904,16.737108
AN,2004,F15,9830.4529,6.00000 63.0000,801,597,69,39.177418,3.8062348,16.46642
AN,2005,F15,10646.303,6.00000 63.0000,801,627,123,39.606667,3.7989163,16.979749
AN,2006,F15,9587.3995,6.00000 63.0000,801,585,106,39.837307,3.8004098,16.388717
AN,2007,F15,9672.6831,6.00000 63.0000,801,586,199,39.831997,3.8059192,16.506285
AN,2004,F16,9699.9297,6.00000 63.0000,801,590,117,39.696079,3.7986312,16.440559
AN,2005,F16,10382.538,6.00000 63.0000,801,612,78,39.826683,3.7964399,16.964931
AN,2006,F16,9348.4117,6.00000 63.0000,801,558,126,39.823364,3.8033214,16.753426
AN,2007,F16,8905.8199,6.00000 63.0000,801,549,208,39.379448,3.7872963,16.221894
AN,2008,F16,10144.198,6.00000 63.0000,801,597,79,39.771618,3.8137083,16.991956
AN,2009,F16,11130.56,6.00000 63.0000,812,708,77,38.605747,3.7942665,15.721129
AN,2010,F18,9917.1608,6.00000 63.0000,812,604,172,39.042084,3.7971931,16.41914
AN,2011,F18,9488.921,6.00000 63.0000,812,579,185,39.826683,3.7974801,16.388465
AN,2012,F18,9221.4884,6.00000 63.0000,801,574,167,39.826683,3.8107092,16.065311
AO,1992,F10,40429.492,6.00000 63.0000,1495075,3204,1490540,53.399902,5.0512242,12.618443
AO,1993,F10,44862.733,6.00000 63.0000,1495075,3787,1490039,53.396286,4.9207087,11.84651
AO,1994,F10,38094.845,6.00000 63.0000,1495075,3046,1489765,53.399902,4.9782686,12.506515
AO,1994,F12,32193.618,6.00000 63.0000,1495075,1880,1493128,53.402306,5.0758834,17.124265
AO,1995,F12,37231.136,6.00000 63.0000,1495075,2959,1490406,53.398697,4.9593673,12.582337
AO,1996,F12,43198.633,6.00000 63.0000,1495075,3517,1489730,53.401104,4.9362555,12.282807
AO,1997,F12,36954.504,6.00000 63.0000,1495075,2816,1489674,53.402306,4.9598918,13.123048
AO,1998,F12,42337.34,6.00000 63.0000,1495075,3462,1489528,53.401104,4.9567504,12.229157
AO,1999,F12,41436.349,6.00000 63.0000,1495075,3112,1490223,53.402306,4.9630151,13.315022
AO,1997,F14,33879.484,6.00000 63.0000,1495075,2404,1490068,52.917355,4.9534426,14.092963
AO,1998,F14,43963.089,6.00000 63.0000,1495075,3541,1489533,53.397491,4.9551878,12.415444
AO,1999,F14,43076.199,6.00000 63.0000,1495075,3523,1488966,53.401104,4.9554257,12.227136
AO,2000,F14,44720.315,6.00000 63.0000,1495075,3743,1488937,53.402306,4.9393268,11.94772
AO,2001,F14,41036.956,6.00000 63.0000,1495075,2985,1488267,53.711788,4.9725275,13.747724
AO,2002,F14,43491.899,6.00000 63.0000,1495075,3541,1488565,53.398697,4.9043941,12.282378
AO,2003,F14,43636.261,6.00000 63.0000,1495075,3217,1490000,53.571671,4.9209509,13.564271
AO,2000,F15,46049.078,6.00000 63.0000,1495075,3652,1488053,53.416862,4.9862089,12.609277
AO,2001,F15,42283.941,6.00000 63.0000,1495075,2799,1488214,53.797153,4.9677634,15.106803
AO,2002,F15,42003.385,6.00000 63.0000,1495075,3041,1487983,53.399902,4.9419265,13.812359
AO,2003,F15,44969.219,6.00000 63.0000,1495075,3314,1487830,53.797153,4.9657416,13.569469
AO,2004,F15,47112.098,6.00000 63.0000,1495075,3285,1487556,53.401104,4.9122667,14.341582
AO,2005,F15,54541.872,6.00000 63.0000,1495075,3693,1486962,53.402306,4.9607697,14.768988
AO,2006,F15,61936.412,6.00000 63.0000,1495075,4196,1485711,53.402306,4.9545074,14.760823
AO,2007,F15,75484.543,6.00000 63.0000,1495075,5367,1486545,53.797894,4.9327631,14.064569
AO,2004,F16,58349.533,6.00000 63.0000,1495075,4322,1487351,53.399902,4.9687533,13.500586
AO,2005,F16,56625.898,6.00000 63.0000,1495075,4061,1488262,53.659157,4.9375072,13.943831
AO,2006,F16,69446.309,6.00000 63.0000,1495075,4760,1487339,53.79863,4.9338689,14.589561
AO,2007,F16,71175.09,6.00000 63.0000,1495075,4842,1485609,52.645744,4.9423618,14.699523
AO,2008,F16,98517.507,6.00000 63.0000,1495075,6596,1484376,53.678429,4.9258757,14.935947
AO,2009,F16,128323.96,6.00000 63.0000,1495177,8792,1483346,53.401104,4.9229822,14.595537
AO,2010,F18,142080.77,6.00000 63.0000,1495177,8912,1480923,53.403503,4.9201822,15.942636
AO,2011,F18,155073.05,6.00000 63.0000,1495177,11123,1478127,53.403503,4.9241133,13.941657
AO,2012,F18,184318.59,6.00000 63.0000,1495075,12736,1477079,53.403503,4.9296565,14.472251
AV,1992,F10,1130.1814,6.00000 63.0000,115,102,4,22.52047,4.9686232,11.08021
AV,1993,F10,1122.9733,6.00000 63.0000,115,102,1,23.88032,4.9742274,11.009543
AV,1994,F10,1395.3613,6.00000 63.0000,115,109,1,29.562954,5.0558658,12.801479
AV,1994,F12,1376.206,6.00000 63.0000,115,106,1,29.395817,4.9340801,12.983075
AV,1995,F12,1602.3138,6.00000 63.0000,115,111,1,32.81778,5.1449032,14.43526
AV,1996,F12,1608.1926,6.00000 63.0000,115,110,1,32.530926,5.2351637,14.619932
AV,1997,F12,1584.2357,6.00000 63.0000,115,107,1,35.281094,5.2366786,14.805941
AV,1998,F12,1766.9671,6.00000 63.0000,115,110,1,37.895153,5.2987609,16.063338
AV,1999,F12,1770.5578,6.00000 63.0000,115,113,0,36.489391,5.5824485,15.668653
AV,1997,F14,1715.5415,6.00000 63.0000,115,106,1,35.460903,5.1163359,16.184354
AV,1998,F14,1894.3901,6.00000 63.0000,115,114,0,35.999989,4.9415951,16.617457
AV,1999,F14,1779.1364,6.00000 63.0000,115,114,0,33.664955,5.0541601,15.606459
AV,2000,F14,1699.4947,6.00000 63.0000,115,111,1,30.314774,5.7239957,15.310763
AV,2001,F14,1883.7108,6.00000 63.0000,115,112,1,34.097591,5.6568766,16.818846
AV,2002,F14,1772.3714,6.00000 63.0000,115,112,1,34.859081,5.2396145,15.824745
